Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-04-27,146.84,147.25,145.66,146.48,3205021.0,0.0,1.0,146.84,147.25,145.66,146.48,3205021.0
2018-04-26,146.6,147.36,146.2,146.72,4264432.0,0.0,1.0,146.6,147.36,146.2,146.72,4264432.0
2018-04-25,145.79,146.4,144.111,145.94,7324654.0,0.0,1.0,145.79,146.4,144.111,145.94,7324654.0
2018-04-24,146.51,147.3,144.53,145.56,4916158.0,0.0,1.0,146.51,147.3,144.53,145.56,4916158.0
2018-04-23,145.03,145.96,144.33,145.86,5313292.0,0.0,1.0,145.03,145.96,144.33,145.86,5313292.0
2018-04-20,147.9,147.97,144.51,144.9,8265643.0,0.0,1.0,147.9,147.97,144.51,144.9,8265643.0
2018-04-19,149.19,149.2072,146.62,147.7,8085437.0,0.0,1.0,149.19,149.2072,146.62,147.7,8085437.0
2018-04-18,152.14,152.63,148.26,148.79,20374121.0,0.0,1.0,152.14,152.63,148.26,148.79,20374121.0
2018-04-17,158.82,162.0,158.51,160.91,10117767.0,0.0,1.0,158.82,162.0,158.51,160.91,10117767.0
2018-04-16,157.99,159.14,157.67,157.89,4185601.0,0.0,1.0,157.99,159.14,157.67,157.89,4185601.0
2018-04-13,158.67,159.22,155.91,156.71,4056637.0,0.0,1.0,158.67,159.22,155.91,156.71,4056637.0
2018-04-12,156.75,158.98,156.67,158.07,5639298.0,0.0,1.0,156.75,158.98,156.67,158.07,5639298.0
2018-04-11,154.37,155.78,153.88,155.36,3209681.0,0.0,1.0,154.37,155.78,153.88,155.36,3209681.0
2018-04-10,155.03,156.605,154.75,155.39,3843752.0,0.0,1.0,155.03,156.605,154.75,155.39,3843752.0
2018-04-09,151.8,154.66,151.7433,152.69,4413178.0,0.0,1.0,151.8,154.66,151.7433,152.69,4413178.0
2018-04-06,153.46,153.95,149.54,150.57,3672812.0,0.0,1.0,153.46,153.95,149.54,150.57,3672812.0
2018-04-05,154.44,154.92,153.34,154.03,3182133.0,0.0,1.0,154.44,154.92,153.34,154.03,3182133.0
2018-04-04,147.89,154.47,147.45,154.12,4804026.0,0.0,1.0,147.89,154.47,147.45,154.12,4804026.0
2018-04-03,150.8,151.0,148.3,149.85,4135531.0,0.0,1.0,150.8,151.0,148.3,149.85,4135531.0
2018-04-02,153.34,153.38,148.43,150.07,5150435.0,0.0,1.0,153.34,153.38,148.43,150.07,5150435.0
2018-03-29,153.07,153.89,151.08,153.43,3419959.0,0.0,1.0,153.07,153.89,151.08,153.43,3419959.0
2018-03-28,152.07,153.86,151.89,152.52,3664826.0,0.0,1.0,152.07,153.86,151.89,152.52,3664826.0
