Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-04-27,159.48,159.85,158.21,158.3,4135936.0,0.0,1.0,159.48,159.85,158.21,158.3,4135936.0
2018-04-26,156.46,159.46,155.65,158.9,3680610.0,0.0,1.0,156.46,159.46,155.65,158.9,3680610.0
2018-04-25,157.09,157.34,155.01,155.94,3688187.0,0.0,1.0,157.09,157.34,155.01,155.94,3688187.0
2018-04-24,159.75,159.83,156.761,157.32,2833271.0,0.0,1.0,159.75,159.83,156.761,157.32,2833271.0
2018-04-23,158.97,159.69,158.15,158.99,3051541.0,0.0,1.0,158.97,159.69,158.15,158.99,3051541.0
2018-04-20,159.33,160.73,158.51,158.77,3961213.0,0.0,1.0,159.33,160.73,158.51,158.77,3961213.0
2018-04-19,161.61,162.1,158.78,159.53,3276621.0,0.0,1.0,161.61,162.1,158.78,159.53,3276621.0
2018-04-18,162.59,163.31,161.74,161.81,2503078.0,0.0,1.0,162.59,163.31,161.74,161.81,2503078.0
2018-04-17,162.39,163.48,162.06,162.55,2861760.0,0.0,1.0,162.39,163.48,162.06,162.55,2861760.0
2018-04-16,161.3,162.44,160.86,161.63,3115186.0,0.0,1.0,161.3,162.44,160.86,161.63,3115186.0
2018-04-13,162.16,163.16,161.26,161.73,2451677.0,0.0,1.0,162.16,163.16,161.26,161.73,2451677.0
2018-04-12,163.59,165.4,161.54,161.62,5178199.0,0.0,1.0,163.59,165.4,161.54,161.62,5178199.0
2018-04-11,162.5,164.06,162.275,163.34,2699607.0,0.0,1.0,162.5,164.06,162.275,163.34,2699607.0
2018-04-10,162.83,163.9632,162.05,162.77,3924948.0,0.0,1.0,162.83,163.9632,162.05,162.77,3924948.0
2018-04-09,162.22,163.57,161.06,161.23,3581531.0,0.0,1.0,162.22,163.57,161.06,161.23,3581531.0
2018-04-06,162.42,163.78,160.91,161.25,4321211.0,0.0,1.0,162.42,163.78,160.91,161.25,4321211.0
2018-04-05,162.4,164.5615,161.75,163.95,4500705.0,0.0,1.0,162.4,164.5615,161.75,163.95,4500705.0
2018-04-04,158.5,162.15,157.88,161.73,4886111.0,0.0,1.0,158.5,162.15,157.88,161.73,4886111.0
2018-04-03,157.98,160.53,157.3,160.4,4719250.0,0.0,1.0,157.98,160.53,157.3,160.4,4719250.0
2018-04-02,158.27,160.16,155.25,157.72,6960137.0,0.0,1.0,158.27,160.16,155.25,157.72,6960137.0
2018-03-29,159.0,159.83,156.38,156.38,5289487.0,0.0,1.0,159.0,159.83,156.38,156.38,5289487.0
2018-03-28,157.84,159.76,157.82,158.41,3913249.0,0.0,1.0,157.84,159.76,157.82,158.41,3913249.0
2018-03-27,158.5,159.7655,156.47,157.48,3519139.0,0.0,1.0,158.5,159.7655,156.47,157.48,3519139.0
2018-03-26,156.21,158.2,156.21,158.01,3476951.0,0.0,1.0,156.21,158.2,156.21,158.01,3476951.0
2018-03-23,157.59,158.08,154.92,154.98,3447383.0,0.0,1.0,157.59,158.08,154.92,154.98,3447383.0
2018-03-22,157.85,159.12,156.85,157.04,3669437.0,0.0,1.0,157.85,159.12,156.85,157.04,3669437.0
2018-03-21,160.0,160.41,158.29,158.66,3871947.0,0.0,1.0,160.0,160.41,158.29,158.66,3871947.0
