Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-04-27,240.0,241.9289,239.02,239.8,2136315.0,0.0,1.0,240.0,241.9289,239.02,239.8,2136315.0
2018-04-26,239.27,241.66,238.01,240.09,2887693.0,0.0,1.0,239.27,241.66,238.01,240.09,2887693.0
2018-04-25,242.19,242.4617,237.51,239.23,5039886.0,0.0,1.0,242.19,242.4617,237.51,239.23,5039886.0
2018-04-24,248.82,249.15,240.04,242.49,4704481.0,0.0,1.0,248.82,249.15,240.04,242.49,4704481.0
2018-04-23,251.66,252.75,246.19,246.67,3774856.0,0.0,1.0,251.66,252.75,246.19,246.67,3774856.0
2018-04-20,254.1,255.68,251.48,251.96,2930638.0,0.0,1.0,254.1,255.68,251.48,251.96,2930638.0
2018-04-19,254.0,256.16,252.83,254.17,3989814.0,0.0,1.0,254.0,256.16,252.83,254.17,3989814.0
2018-04-18,254.9,257.02,252.25,254.0,4523237.0,0.0,1.0,254.9,257.02,252.25,254.0,4523237.0
2018-04-17,261.6,262.25,252.34,253.63,10131133.0,0.0,1.0,261.6,262.25,252.34,253.63,10131133.0
2018-04-16,257.13,260.66,256.66,257.88,3251791.0,0.0,1.0,257.13,260.66,256.66,257.88,3251791.0
2018-04-13,261.94,262.499,254.54,255.92,3025828.0,0.0,1.0,261.94,262.499,254.54,255.92,3025828.0
2018-04-12,256.27,260.73,255.11,259.59,3057130.0,0.0,1.0,256.27,260.73,255.11,259.59,3057130.0
2018-04-11,252.59,254.83,249.79,252.94,3320465.0,0.0,1.0,252.59,254.83,249.79,252.94,3320465.0
2018-04-10,257.96,259.89,255.95,256.57,3313725.0,0.0,1.0,257.96,259.89,255.95,256.57,3313725.0
2018-04-09,251.48,257.5,249.17,252.19,3256691.0,0.0,1.0,251.48,257.5,249.17,252.19,3256691.0
2018-04-06,251.48,255.34,246.68,249.97,3621344.0,0.0,1.0,251.48,255.34,246.68,249.97,3621344.0
2018-04-05,254.5,258.0,253.4,255.81,1924263.0,0.0,1.0,254.5,258.0,253.4,255.81,1924263.0
2018-04-04,245.71,253.22,244.511,252.62,2852629.0,0.0,1.0,245.71,253.22,244.511,252.62,2852629.0
2018-04-03,248.61,250.89,245.9,250.58,2488076.0,0.0,1.0,248.61,250.89,245.9,250.58,2488076.0
